hashval,pangenome_classification
3544387167386038,3
3546225734728799,3
3546507807641687,3
3561181030443121,3
3564085729525489,3
3572151295733344,3
3573198212996668,3
3575087163864451,3
3585432963074661,3
3588333164109208,3
3591218186207476,3
3597879154399025,3
3602795399734638,3
3603513688098918,3
3603625382912665,3
3604856163560437,3
3605016439717868,3
3605441160135684,3
3605942554416968,3
3619304075621699,3
3619330412722081,3
3626140699515081,3
3626725923887832,3
3637136966019449,3
3638579469464978,3
3640873363625410,3
3648600913779962,3
3654777713581282,3
3655847613906208,3
3657239677712929,3
3659817379630943,3
3670401881517673,3
3672138027403480,3
3678095642294826,3
3678842965468747,3
3679155666543072,3
3685921095189885,3
3686084357631450,3
3691023586091297,3
3695097197724358,3
3695135525309665,3
3697245047155053,3
3702556528739064,3
3702928594596075,3
3707135698462223,3
3708345908716606,3
3708688475536653,3
3712902117419560,3
3718632586913969,3
3723940525352545,3
3732167033887864,3
3734203566983905,3
3737316971312548,3
3747256685399075,3
3755662538586791,3
3759384285299186,3
3763978605150473,3
3764555205921757,3
3765007053885503,3
3772849852621381,3
3783429927337121,3
3787148290152721,3
3788188772016581,3
3789242370064513,3
3793884014169278,3
3794466064892491,3
3794828257210422,3
3802952836945756,3
3806936268846142,3
3808346348144211,3
3817986151895703,3
3818489986704845,3
3821882967622294,3
3823091445236726,3
3832260343013846,3
3837629822097454,3
3840536809034170,3
3843894130826228,3
3844119354622878,3
3848596926985814,3
3852908237596938,3
3853478966846076,3
3858713757779219,3
3858991922091409,3
3874829910309522,3
3881574827069279,3
3881799088274784,3
3885039683110572,3
3891227978714516,3
3893609770458329,3
3895747941264469,3
3897141476751348,3
3899931074965653,3
3903759804229387,3
3908588818437029,3
3916075767807244,3
3934191708187582,3
3939064781020340,3
3941089968041475,3
3941383958883606,3
3945320506819203,3
3956412367936286,3
3966366659387805,3
3969625458234359,3
3973498073233320,3
3979788697068322,3
3980703999215630,3
3983250227501996,3
3987186709309896,3
3997375641802070,3
4012918056104394,3
4018785135093782,3
4019601612791497,3
4021515670782937,3
4021933982878785,3
4024312800585497,3
4029486429503747,3
4030707934408673,3
4053133212464767,3
4055762672502812,3
4058982894973757,3
4059899701420053,3
4060756064146484,3
4065379198087887,3
4066563315960739,3
4067822514107338,3
4070644275138063,3
4075318895174950,3
4087997226845846,3
4089120434704676,3
4089342559853912,3
4089358902232955,3
4089431370331820,3
4096341777579327,3
4106825962330765,3
4116605173161382,3
4120921168243843,3
4132508143433192,3
4133152250386903,3
4140127195015618,3
4149732287021411,3
4159043839983621,3
4161213201031493,3
4176256300088180,3
4179749817889572,3
4180698015046144,3
4181837263028338,3
4187326327086261,3
4188591682799198,3
4189112977137085,3
4206930649820226,3
4216083848741456,3
4218691192084017,3
4229717591869527,3
4243939216716168,3
4253998003759282,3
4254040111117589,3
4262014317622088,3
4270618093766491,3
4276341661515741,3
4288737772087991,3
4291224959240863,3
4291930853255261,3
4311587424051674,3
4312705049467722,3
4330515175488544,3
4332490436979427,3
4341403994229662,3
4345545830167470,3
4348267209833255,3
4348662362500810,3
4350263538807160,3
4350511616179279,3
4350919923145977,3
4361769710616759,3
4367650195547656,3
4368623072669368,3
4369651170420706,3
4371156334533826,3
4372091217721492,3
4376523659914903,3
4387467591057565,3
4401988955069120,3
4406290951885016,3
4411240367505106,3
4414837015286033,3
4428867040590013,3
4437958951399217,3
4437968316638799,3
4445889576183776,3
4452878311267352,3
4474692956199873,3
4476648037475571,3
4482710716051783,3
4484095427887056,3
4504448717761577,3
4506943620491882,3
4509447944388031,3
4521123255936344,3
4548827386038582,3
4553392066691253,3
4554118493913306,3
4554886296581965,3
4554969119618089,3
4561072074082586,3
4562029490640931,3
4563299603218430,3
4568089530241485,3
4576439713655639,3
4577607258342241,3
4591505651991963,3
4598372936767985,3
4599143811025837,3
4613608144298452,3
4614405166944720,3
4615928669151850,3
4618046371815842,3
4630411001294663,3
4635163213944903,3
4636447595018943,3
4642190097323615,3
4648152447244876,3
4651082274025761,3
4655893797046180,3
4656247951407887,3
4664089723654636,3
4674250480898198,3
4674539069185796,3
4678684290517427,3
4685479654771600,3
4687824771326448,3
4698095261427048,3
4700881544608078,3
4702136848944104,3
4702370260518390,3
4709723040185815,3
4716918744465579,3
4725590042310378,3
4725636119027487,3
4730779404208275,3
4737120203591373,3
4737669443029272,3
4739515972241987,3
4749795213629085,3
4750208599857328,3
4752716074191020,3
4753325791076542,3
4755094246404410,3
4755499107627331,3
4757848865134848,3
4762012339720889,3
4775121034312747,3
4788210540220623,3
4799970907079267,3
4801806297311483,3
4806414994804553,3
4815823222998537,3
4847134757860724,3
4869413095628731,3
4875910280731735,3
4876033221209333,3
4898578857765869,3
4900479738418288,3
4902891583039916,3
4908328010508127,3
4912526822562095,3
4913367777045357,3
4915470402025863,3
4918989630120113,3
4919180855349780,3
4922490311242685,3
4927186688849505,3
4932856940403169,3
4936879183888989,3
4937210289599169,3
4941104875249023,3
4942400813217101,3
4945163063691397,3
4952531334669295,3
4960070187281091,3
4960534636147993,3
4961169727135434,3
4972921393619924,3
4977879746132831,3
4983077758112519,3
4989297504673348,3
4993710694271469,3
4993726502430440,3
5002171276150559,3
5011354864154783,3
5012498128470674,3
5017581412689570,3
5021994234516082,3
5029858615488792,3
5034310137578786,3
5035164959948905,3
5040110210878563,3
5046434514920411,3
5048370281806948,3
5048814801579016,3
5051458420530792,3
5055116715248224,3
5060650791319660,3
5063710267850913,3
5064504075787039,3
5066317796096720,3
5066516411813708,3
5067195161338062,3
5078548792616024,3
5080352200087952,3
5081339636162343,3
5097939962615511,3
5100042930213018,3
5102660077137262,3
5103789146543803,3
5105143539039231,3
5115143779363490,3
5122112194842396,3
5124390097398671,3
5124919982175678,3
5128854230109567,3
5130836966053516,3
5135100042987811,3
5136690183887881,3
5141121693924154,3
5144898087586734,3
5146240685334048,3
5154525576737428,3
5157545858782408,3
5177654815403800,3
5181904152626399,3
5186359017499055,3
5189048891415581,3
5192732668354593,3
5193297817667695,3
5196327130657929,3
5207747379057520,3
5210109540914642,3
5217519279776302,3
5223981750196161,3
5224166732845697,3
5242778467935904,3
5245513483627858,3
5250151951797604,3
5250223951097612,3
5260136222081326,3
5265103258862102,3
5268123749015987,3
5273914042551904,3
5277490785114574,3
5286477054666630,3
5286638680915793,3
5302046722493053,3
5304271411347116,3
5307253213209176,3
5312684851851918,3
5322893381096342,3
5325587593342324,3
5325799403500113,3
5326538805518622,3
5332105489300450,3
5334056572271580,3
5340491700164801,3
5358268698105730,3
5360931935584357,3
5362683649877634,3
5367367409983547,3
5369430408074018,3
5375653924936770,3
5379247129461166,3
5390600918598114,3
5395297355094194,3
5398554812160892,3
5414248807327718,3
5414905646093489,3
5422887673109763,3
5425154528416478,3
5431115526915631,3
5435174745279745,3
5435761171589302,3
5436141569362210,3
5447970050924226,3
5464843238766565,3
5472554394085220,3
5481737688551681,3
5490043502696949,3
5500954601484884,3
5510636533175365,3
5519253361513182,3
5521284829452321,3
5523322530604305,3
5524167611122406,3
5535200741187936,3
5536173115594905,3
5536385308074468,3
5538248231982596,3
5548807200201811,3
5548989295382080,3
5572602106216340,3
5579416645113302,3
5588433283073350,3
5597114258722939,3
5598147132217184,3
5601136219760397,3
5603362374453001,3
5612782195457005,3
5617551360662045,3
5620499981373918,3
5622133155213213,3
5623643083147890,3
5633031516797196,3
5633096829124846,3
5641049442213936,3
5641282572360994,3
5641370569302281,3
5642778377806874,3
5647912586987995,3
5650031728159675,3
5653699489502969,3
5656102285780009,3
5656375440779391,3
5662503288836168,3
5665888121534144,3
5667859680423312,3
5672828358463941,3
5673028509687762,3
5686630104829309,3
5712227358831954,3
5718234204032441,3
5720875154671563,3
5721914778848228,3
5723256617381797,3
5725271923634113,3
5727586036912319,3
5727735131411070,3
5729338331010044,3
5729466165871493,3
5733007857008500,3
5739281451219301,3
5741250542083236,3
5742819510231950,3
5746592823009664,3
5753720789616923,3
5761840796778686,3
5761917924049450,3
5764053087316237,3
5769868073722616,3
5770094946160521,3
5774140422805271,3
5774920653820779,3
5776427580327403,3
5787904563364292,3
5789785445355386,3
5796332909278348,3
5805819886845326,3
5846103113249537,3
5846931039763873,3
5856548867784182,3
5862023545064649,3
5867487878358401,3
5868985230034619,3
5885295455582954,3
5890132573604714,3
5891903060802056,3
5894247339843262,3
5898094256856322,3
5908767106469891,3
5910647392606814,3
5918283841838151,3
5929703684748438,3
5934850500140805,3
5943811845268836,3
5944111730521242,3
5961684211566942,3
5962186261331906,3
5976150899430400,3
5976857447917222,3
5977906762617030,3
5996251548193244,3
5999478966640427,3
5999919331495669,3
6000504721576168,3
6008247175669536,3
6011278880284968,3
6013704571967555,3
6019603263564438,3
6024462915645004,3
6027753168339250,3
6027947453131411,3
6030485550526791,3
6030908475283536,3
6032969014388185,3
6037241943163567,3
6040189011790352,3
6044534061964212,3
6047138133901196,3
6052353555983554,3
6054373457792772,3
6062866948376971,3
6068470159134754,3
6090093019761893,3
6090332711571991,3
6097358187618012,3
6101149417170876,3
6101658356810301,3
6113573330584822,3
6115199991581616,3
6117630716347116,3
6119243629122207,3
6121669040702276,3
6123919199877177,3
6134725459817107,3
6136642944834648,3
6147178167086914,3
6150694761088674,3
6152890117950161,3
6171531811914179,3
6185937389015113,3
6188545941102492,3
6202092881989217,3
6211345748207294,3
6213649385056450,3
6214718842427556,3
6215954708216478,3
6224811365888492,3
6228651050213035,3
6232255005889454,3
6235930706666118,3
6251910812934800,3
6254371818832062,3
6259398088727456,3
6259999480554344,3
6261695512243924,3
6262319702913017,3
6267268831050383,3
6272880892046581,3
6274591159887272,3
6280394388504624,3
6288129617045413,3
6290862842341567,3
6290869446563554,3
6302339928400724,3
6312545861463603,3
6321168350228859,3
6323878156559672,3
6332133542597320,3
6333252265565750,3
6336272531486917,3
6338338662667732,3
6339867938152136,3
6344633566238920,3
6345542858857070,3
6366489051909833,3
6381512066829766,3
6386308018402738,3
6387633932174694,3
6399544997764619,3
6405798731023624,3
6413814354069548,3
6415090733169185,3
6416985375117505,3
6418406482211274,3
6423326445104730,3
6427889462591249,3
6430155445320533,3
6431157894653718,3
6438903429495729,3
6451550064373304,3
6464874737751085,3
6472450251972996,3
6475598585700530,3
6475965376172483,3
6479411770320928,3
6483341432317396,3
6493746035887426,3
6500984370101844,3
6508659978535659,3
6516867028273892,3
6525857720124824,3
6526591536321699,3
6532339935277365,3
6533816534822549,3
6545708064214182,3
6549670265996909,3
6550327110771068,3
6555507120450483,3
6558501640682157,3
6558701103568460,3
6559820273067106,3
6569632539842372,3
6570959083062923,3
6579714014132394,3
6586373867385253,3
6591919884662137,3
6594179019698733,3
6595458466123641,3
6598535709645537,3
6602035966701738,3
6605253003972893,3
6607720062512057,3
6611173278409673,3
6616209645853914,3
6621857821830061,3
6622004312975326,3
6647305494099541,3
6654880007084511,3
6666276257175535,3
6667470391675894,3
6672764573458227,3
6676092859263380,3
6677254857589883,3
6681029243213700,3
6687978274639973,3
6689697004317902,3
6691260886213400,3
6698424155661413,3
6704764067630628,3
6707424531784338,3
6721144947550932,3
6724147311432508,3
6726814235873946,3
6732305632296108,3
6734247108082848,3
6742200129048086,3
6744546912680614,3
6747640422268352,3
6748625566675164,3
6754519341055018,3
6761106449060972,3
6761636969647592,3
6767997774540900,3
6769103103063814,3
6780234278164363,3
6787068826668857,3
6806760157098129,3
6817323794825484,3
6818388080422422,3
6824313849856753,3
6825972085430835,3
6833155993854895,3
6834025851043020,3
6841402098751102,3
6852722882227656,3
6854938867238602,3
6866177537909448,3
6866333865469626,3
6867532727903291,3
6873066717358067,3
6887582649287447,3
6890774019788281,3
6894704611406707,3
6899306382817423,3
6900331963249267,3
6904431062528146,3
6907526389350657,3
6908938701471907,3
6909986725897317,3
6910578448918388,3
6922997041093635,3
6934835152446998,3
6936410454572062,3
6957952455156915,3
6959698101123786,3
6960971690336059,3
6961873211857654,3
